video_id,movie_title,movie_caption,movie_synopsis,question_id,question,correct_answer,option_0,option_1,option_2,option_3,option_4,video_path
bRxOkUvNnLI,AVA IN THE END,A dead woman waits for her mind to be downloaded into a new body.,"
After tripping over her dog and hitting her head, Ava is dead. She wakes up, though, in a virtual purgatory, where her consciousness has been ""downloaded"" by a cloud computer. In ten minutes, the person formerly known as Ava will be transferred into a new body.

But complications arise, starting with the sarcastic, snippy computer program itself, which irritates Ava, and the two spar over questions of Ava's failures and limitations from the life she's just left. But when the full truth of what's happened to Ava is revealed, she learns to let go of her ego -- and possibly discovers what truly matters in the end.
",bRxOkUvNnLI_02,Where does Ava's consciousness wake up after her death?,2,Ava's consciousness is uploaded into a robotic prototype.,"Ava's consciousness is trapped inside her old, destroyed body.",Ava's consciousness wakes up in a virtual purgatory.,Ava finds herself in a digital reconstruction of her hometown.,Ava's consciousness wakes up in a new body.,https://www.youtube.com/watch?v=bRxOkUvNnLI
bRxOkUvNnLI,AVA IN THE END,A dead woman waits for her mind to be downloaded into a new body.,"
After tripping over her dog and hitting her head, Ava is dead. She wakes up, though, in a virtual purgatory, where her consciousness has been ""downloaded"" by a cloud computer. In ten minutes, the person formerly known as Ava will be transferred into a new body.

But complications arise, starting with the sarcastic, snippy computer program itself, which irritates Ava, and the two spar over questions of Ava's failures and limitations from the life she's just left. But when the full truth of what's happened to Ava is revealed, she learns to let go of her ego -- and possibly discovers what truly matters in the end.
",bRxOkUvNnLI_03,How is Ava's consciousness preserved after her death?,3,Ava's consciousness is recorded onto a holographic crystal.,Ava's consciousness is captured within a virtual reality game.,Ava's consciousness is embedded in a series of interconnected smart devices.,Ava's consciousness is downloaded by a cloud computer.,Ava's consciousness is stored in a quantum computer.,https://www.youtube.com/watch?v=bRxOkUvNnLI
bRxOkUvNnLI,AVA IN THE END,A dead woman waits for her mind to be downloaded into a new body.,"
After tripping over her dog and hitting her head, Ava is dead. She wakes up, though, in a virtual purgatory, where her consciousness has been ""downloaded"" by a cloud computer. In ten minutes, the person formerly known as Ava will be transferred into a new body.

But complications arise, starting with the sarcastic, snippy computer program itself, which irritates Ava, and the two spar over questions of Ava's failures and limitations from the life she's just left. But when the full truth of what's happened to Ava is revealed, she learns to let go of her ego -- and possibly discovers what truly matters in the end.
",bRxOkUvNnLI_04,Why is there a mood shift in the movie?,3,Because the download process experiences a critical error.,Because Ava finds out that her loved ones chose not to be revived.,Because the computer program reveals a major flaw in Ava's new body.,Because Ava learns that everybody died in a nuclear war.,Because Ava realizes she will never be able to return to her old life.,https://www.youtube.com/watch?v=bRxOkUvNnLI
bRxOkUvNnLI,AVA IN THE END,A dead woman waits for her mind to be downloaded into a new body.,"
After tripping over her dog and hitting her head, Ava is dead. She wakes up, though, in a virtual purgatory, where her consciousness has been ""downloaded"" by a cloud computer. In ten minutes, the person formerly known as Ava will be transferred into a new body.

But complications arise, starting with the sarcastic, snippy computer program itself, which irritates Ava, and the two spar over questions of Ava's failures and limitations from the life she's just left. But when the full truth of what's happened to Ava is revealed, she learns to let go of her ego -- and possibly discovers what truly matters in the end.
",bRxOkUvNnLI_05,Why is there a mood shift in the movie?,4,Because the download process experiences a critical error.,Because Ava finds out that her loved ones chose not to be revived.,Because the computer program reveals a major flaw in Ava's new body.,Because Ava realizes she will never be able to return to her old life.,Because Ava learns that everybody died in a nuclear war.,https://www.youtube.com/watch?v=bRxOkUvNnLI
qChqJnRQMvw,NOODLES FOREVER,A man goes to his daughter's birthday party -- but accidentally runs over her dog.,"
Divorced father Phil is headed to his daughter's birthday party at his ex-wife's house. Already off his game, he runs over a wiener dog just as he arrives. When Phil arrives at the party, he realizes the theme is his daughter's beloved new dachshund dog, Noodles -- who he has just run over and concealed in the box that contains her present.

Things only go from bad to worse, especially when he discovers his ex-wife is remarrying her weird meathead boyfriend. Added to the pressure of trying to figure out how to handle Noodle's death, and the party becomes a descent into stress, awkwardness and possibly even madness.
",qChqJnRQMvw_01,Who is Phil?,2,Phil is an adventurous college student.,Phil is a retired veterinarian.,Phil is a divorced father.,Phil is an eccentric artist.,Phil is a high school teacher.,https://www.youtube.com/watch?v=qChqJnRQMvw
qChqJnRQMvw,NOODLES FOREVER,A man goes to his daughter's birthday party -- but accidentally runs over her dog.,"
Divorced father Phil is headed to his daughter's birthday party at his ex-wife's house. Already off his game, he runs over a wiener dog just as he arrives. When Phil arrives at the party, he realizes the theme is his daughter's beloved new dachshund dog, Noodles -- who he has just run over and concealed in the box that contains her present.

Things only go from bad to worse, especially when he discovers his ex-wife is remarrying her weird meathead boyfriend. Added to the pressure of trying to figure out how to handle Noodle's death, and the party becomes a descent into stress, awkwardness and possibly even madness.
",qChqJnRQMvw_02,What happens to Phil as he arrives at his daughter's birthday party?,1,He forgets the birthday present at home.,He accidentally runs over a dog.,He accidentally locks his keys in the car.,He gets a parking ticket outside the party.,He spills coffee on his shirt.,https://www.youtube.com/watch?v=qChqJnRQMvw
qChqJnRQMvw,NOODLES FOREVER,A man goes to his daughter's birthday party -- but accidentally runs over her dog.,"
Divorced father Phil is headed to his daughter's birthday party at his ex-wife's house. Already off his game, he runs over a wiener dog just as he arrives. When Phil arrives at the party, he realizes the theme is his daughter's beloved new dachshund dog, Noodles -- who he has just run over and concealed in the box that contains her present.

Things only go from bad to worse, especially when he discovers his ex-wife is remarrying her weird meathead boyfriend. Added to the pressure of trying to figure out how to handle Noodle's death, and the party becomes a descent into stress, awkwardness and possibly even madness.
",qChqJnRQMvw_03,Where does Phil conceal the body of the dog he accidentally ran over?,2,He puts it in his car's trunk.,He hides it in the garage.,He conceals it in a box.,He leaves it under a tree in the front yard.,He buries it in the backyard during the party.,https://www.youtube.com/watch?v=qChqJnRQMvw
qChqJnRQMvw,NOODLES FOREVER,A man goes to his daughter's birthday party -- but accidentally runs over her dog.,"
Divorced father Phil is headed to his daughter's birthday party at his ex-wife's house. Already off his game, he runs over a wiener dog just as he arrives. When Phil arrives at the party, he realizes the theme is his daughter's beloved new dachshund dog, Noodles -- who he has just run over and concealed in the box that contains her present.

Things only go from bad to worse, especially when he discovers his ex-wife is remarrying her weird meathead boyfriend. Added to the pressure of trying to figure out how to handle Noodle's death, and the party becomes a descent into stress, awkwardness and possibly even madness.
",qChqJnRQMvw_04,What significant event regarding Phil's ex-wife is revealed at the party?,0,Phil discovers his ex-wife is remarrying her weird meathead boyfriend.,Phil is told his ex-wife has won the lottery.,Phil finds out his ex-wife has adopted another dachshund.,Phil overhears that his ex-wife is starting a new job.,Phil learns his ex-wife is moving to another country.,https://www.youtube.com/watch?v=qChqJnRQMvw
qChqJnRQMvw,NOODLES FOREVER,A man goes to his daughter's birthday party -- but accidentally runs over her dog.,"
Divorced father Phil is headed to his daughter's birthday party at his ex-wife's house. Already off his game, he runs over a wiener dog just as he arrives. When Phil arrives at the party, he realizes the theme is his daughter's beloved new dachshund dog, Noodles -- who he has just run over and concealed in the box that contains her present.

Things only go from bad to worse, especially when he discovers his ex-wife is remarrying her weird meathead boyfriend. Added to the pressure of trying to figure out how to handle Noodle's death, and the party becomes a descent into stress, awkwardness and possibly even madness.
",qChqJnRQMvw_05,What is the theme of the party?,1,"Phil's daughter's favorite animal, a panda.",Phil's daughter's beloved new dog.,"Phil's daughter's favorite hobby, painting.",Phil's daughter's favorite TV show.,Phil's daughter's favorite cartoon character.,https://www.youtube.com/watch?v=qChqJnRQMvw
qChqJnRQMvw,NOODLES FOREVER,A man goes to his daughter's birthday party -- but accidentally runs over her dog.,"
Divorced father Phil is headed to his daughter's birthday party at his ex-wife's house. Already off his game, he runs over a wiener dog just as he arrives. When Phil arrives at the party, he realizes the theme is his daughter's beloved new dachshund dog, Noodles -- who he has just run over and concealed in the box that contains her present.

Things only go from bad to worse, especially when he discovers his ex-wife is remarrying her weird meathead boyfriend. Added to the pressure of trying to figure out how to handle Noodle's death, and the party becomes a descent into stress, awkwardness and possibly even madness.
",qChqJnRQMvw_06,What is the theme of the party?,0,Phil's daughter's beloved new dog.,Phil's daughter's favorite TV show.,Phil's daughter's favorite cartoon character.,"Phil's daughter's favorite animal, a panda.","Phil's daughter's favorite hobby, painting.",https://www.youtube.com/watch?v=qChqJnRQMvw
5qCZqW35Hxc,VERDE,"Two sisters have always been inseparable, but when their cousins come over on a hot summer day, one learns that her sister's priorities might be changing.","
Emilia and Martina are two sisters who are just hanging out one hot summer day at their home in Colombia. Close to inseparable, older sister Martina at the precipice between childhood and adult life. But the pair still play and laugh together in their hermetic paradise.

But their bond is changed when some of their cousins pay them a visit, and as the whispers of a changing family dynamic arise in the background, one sister discovers that the other is changing, almost right before her eyes.
",5qCZqW35Hxc_01,What is the relationship between Emilia and Martina?,1,They are grandmother and granddaughter.,They are sisters.,They are friends.,They are cousins.,They are mother and daughter.,https://www.youtube.com/watch?v=5qCZqW35Hxc
5qCZqW35Hxc,VERDE,"Two sisters have always been inseparable, but when their cousins come over on a hot summer day, one learns that her sister's priorities might be changing.","
Emilia and Martina are two sisters who are just hanging out one hot summer day at their home in Colombia. Close to inseparable, older sister Martina at the precipice between childhood and adult life. But the pair still play and laugh together in their hermetic paradise.

But their bond is changed when some of their cousins pay them a visit, and as the whispers of a changing family dynamic arise in the background, one sister discovers that the other is changing, almost right before her eyes.
",5qCZqW35Hxc_02,Where is the movie set?,3,The movie is set in Argentina.,The movie is set in Mexico.,The movie is set in Peru.,The movie is set in Colombia.,The movie is set in Brazil.,https://www.youtube.com/watch?v=5qCZqW35Hxc
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_01,Where do Mike and Olivia live with their family?,4,Dublin,Edinburgh,Bristol,Manchester,London,https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_02,Who is Sofia in relation to the family?,2,She is a long-time family friend,She is Olivia's sister,She is the family's au pair,She is the family's neighbor,She is the family's cousin,https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_03,For how many years has Sofia been with Mike and Olivia's family?,3,Five years,Six years,Two years,Four years,Three years,https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_04,Why does Mike think they should let go of Sofia?,1,Because the family is facing financial difficulties,Because their children are getting older,Because they are moving to another country,Because they no longer require full-time help,Because Sofia has found another job,https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_05,Does Olivia agree with Mike's decision to let Sofia go?,3,"No, but she eventually comes to agree","Yes, but she has reservations","Yes, and she has already found a replacement","No, Olivia is reluctant to let Sofia go","No, she insists on keeping Sofia for another year",https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_06,Why Olivia doesn’t want Sofia to go?,4,She believes the children need more stability in their lives,She wants Sofia to become the children's tutor,She is planning to start a business and needs Sofia’s help,She is worried about Sofia finding another job,She has an affair with her,https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_07,What is Olivia’s plan to keep Sofia around?,1,She is convincing Mike that the children need more supervision,She is trying to get pregnant again,She is promising Sofia a higher salary and better benefits,She is arranging for Sofia to become a permanent family member,She threatens to leave Mike,https://www.youtube.com/watch?v=Wx5mseklIoQ
Wx5mseklIoQ,CONTROL,A husband wants to get rid of the nanny. But his wife doesn't agree for a reason.,"
Mike and Olivia are a couple with a young family living in London. But as their children are getting older, Mike thinks they should let go of their au pair, Sofia, who's been with them for four years.

Olivia, however, is reluctant to let Sofia go, which causes disagreement with her husband. Olivia wants to convince Mike to keep Sofia on... but she has to do so without revealing her ulterior motives.
",Wx5mseklIoQ_08,What is Olivia’s plan to keep Sofia around?,1,She is arranging for Sofia to become a permanent family member,She is trying to get pregnant again,She is convincing Mike that the children need more supervision,She threatens to leave Mike,She is promising Sofia a higher salary and better benefits,https://www.youtube.com/watch?v=Wx5mseklIoQ
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_01,What is Andrew's job at the theater?,4,He works in the theater's marketing department.,He is the theater's ticket vendor.,He is the theater's lead pianist.,He is the theater's costume designer.,He works as a janitor.,https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_02,How does Andrew meet Christopher?,4,Andrew meets Christopher at a music school during a piano performance.,Andrew meets Christopher at a restaurant where he works as a waiter.,Andrew meets Christopher in a record store browsing vinyl records.,Andrew meets Christopher at a local park playing basketball.,Andrew finds Christopher sneaking into the theater to listen to him play piano.,https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_03,What does Andrew teach Christopher?,1,Andrew teaches Christopher how to juggle.,Andrew teaches Christopher how to play the piano.,Andrew teaches Christopher how to sing opera.,Andrew teaches Christopher how to write poetry.,Andrew teaches Christopher how to paint landscapes.,https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_04,What happens to Christopher?,4,Christopher becomes a famous dancer.,Christopher is adopted by a wealthy family.,Christopher moves out.,Christopher becomes a renowned painter.,Christopher eventually disappears.,https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_05,Does Andrew achieve his aspirations in the classical music world?,0,"No, Andrew's aspirations go unrealized.","Yes, Andrew becomes a world-renowned conductor.","Yes, Andrew wins a prestigious music competition.","Yes, Andrew composes a symphony for a famous orchestra.","Yes, Andrew performs at Carnegie Hall.",https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_06,How does Andrew feel after Christopher disappears?,2,Andrew feels inspired.,Andrew feels relieved.,Andrew feels melancholy.,Andrew feels content.,Andrew feels indifferent.,https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_07,What outcome results from Andrew's actions?,4,Andrew's actions lead to him moving to a different city.,Andrew's actions result in him quitting music altogether.,Andrew's actions lead to financial success and fame.,Andrew's actions result in him opening his own music school.,Andrew's actions result in Christopher becoming a famous pianist.,https://www.youtube.com/watch?v=aiDxoTVM-f8
aiDxoTVM-f8,ECHOES OF YOU,"A janitor finds a homeless boy behind a theater, then teaches him to play the piano.","
Andrew works as a janitor at a theater, but he's also a musician. Gifted at the piano, he's trying to get a foothold in the professional classical music world but isn't having much luck.

But unbeknownst to him, he has an audience -- a young homeless boy named Christopher, who sneaks into the theater where he works and listens whenever Andrew sneaks a moment onstage to play. The boy has an interest in music, and Andrew takes the boy under his wing, introducing him to the craft of piano as well as giving him attention and care.

But Christopher eventually disappears and Andrew's aspirations go unrealized, leaving him melancholy and disappointed. But his generosity and kindness eventually pay off, leading him to uncover the true source of his greatest fulfillment.
",aiDxoTVM-f8_08,What outcome results from Andrew's actions?,1,Andrew's actions lead to him moving to a different city.,Andrew's actions result in Christopher becoming a famous pianist.,Andrew's actions result in him opening his own music school.,Andrew's actions lead to financial success and fame.,Andrew's actions result in him quitting music altogether.,https://www.youtube.com/watch?v=aiDxoTVM-f8
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_01,Who is the protagonist of the movie '411'?,1,"James, a middle-aged insurance man.","Arthur, a middle-aged insurance man.","Arthur, a young freelance writer.","Arthur, an old military officer.","Michael, a middle-aged college professor.",https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_02,What issue does Arthur have?,4,He is afraid of being alone.,He struggles with time management.,He has a fear of driving at night.,He faces financial difficulties.,He has an issue with commitment.,https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_03,From where is Arthur driving back home when he gets into an accident?,2,From a family reunion in another city.,From a business trip out of town.,From a date with his girlfriend.,From an evening jog in the park.,From a late-night meeting with his boss.,https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_04,What request from Laurel spooks Arthur?,3,The idea of going on a lengthy vacation.,The suggestion they should adopt a pet.,The request to move in together.,The request to meet her family.,The proposal to open a joint bank account.,https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_05,How does Arthur end up calling for help after his accident?,1,He uses a stranger's mobile phone.,He calls for help from a dilapidated phone booth.,He sends an SOS message through his smartwatch.,He signals for help with his car's emergency lights.,He walks to the nearest gas station for help.,https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_06,What does Arthur call to reach the service?,4,He uses a special code he finds inside the booth.,He presses an emergency button in the booth.,He dials 911.,He calls the operator by dialing 0.,He calls 411.,https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_07,What is the advice given to Arthur?,0,He should commit with his girlfriend.,He should break up with his girlfriend.,He should focus on his career.,He should reconnect with an old friend.,He should move to a new city.,https://www.youtube.com/watch?v=tZeC-QcAY84
tZeC-QcAY84,411,A stranded man must call for help on a mysterious payphone that responds only to '411'. He gets much more than infromation.,"
Arthur, a middle-aged insurance man with an issue with commitment, drive back home one night from a date with his girlfriend Laurel. She wants him to meet her family, and he's spooked by her request.

But when Arthur gets into an accident, he calls 411 for help from a dilapidated phone booth and talks to a frighteningly omniscient service on the other line.

This iteration of 411 knows everything about Arthur, from his current romantic situation to his high school memories. And it has surprising insight into Arthur's current condition, giving him information -- and help -- in an unexpected way.
",tZeC-QcAY84_08,What is the advice given to Arthur?,2,He should reconnect with an old friend.,He should move to a new city.,He should commit with his girlfriend.,He should break up with his girlfriend.,He should focus on his career.,https://www.youtube.com/watch?v=tZeC-QcAY84
